,Entity,Code,Year,Imported Deforestation,Net Traded Deforestation,Population,per Capita Imported Deforestation,per Capita Net Traded Deforestation
1297,Saint Vincent and the Grenadines,VCT,2010,5.317850337715159,5.317850337715159,108260.0,4.912110047769406e-05,4.912110047769406e-05
1298,Saint Vincent and the Grenadines,VCT,2011,0.9841174460796868,0.9841174460796868,108315.0,9.085698620502117e-06,9.085698620502117e-06
1299,Saint Vincent and the Grenadines,VCT,2012,0.822893512682775,0.822893512682775,108435.0,7.588818302972057e-06,7.588818302972057e-06
1300,Saint Vincent and the Grenadines,VCT,2013,0.7390188648998898,0.7390188648998898,108624.0,6.8034583968541925e-06,6.8034583968541925e-06
1301,Samoa,WSM,2005,31.15932347836361,31.15932347836361,179722.0,0.00017337512089985428,0.00017337512089985428
1302,Samoa,WSM,2006,44.46708115081008,44.46708115081008,180874.0,0.0002458456226478658,0.0002458456226478658
1303,Samoa,WSM,2007,55.501766170018,55.501766170018,182045.0,0.0003048793769124008,0.0003048793769124008
1304,Samoa,WSM,2008,66.01252079451947,66.01252079451947,183270.0,0.00036019272545708233,0.00036019272545708233
1305,Samoa,WSM,2009,64.35313347070249,64.35313347070249,184553.0,0.0003486973035968122,0.0003486973035968122
1306,Samoa,WSM,2010,68.98973004540834,68.98973004540834,185944.0,0.0003710242333466438,0.0003710242333466438
1307,Samoa,WSM,2011,48.97216627558592,48.97216627558592,187469.0,0.00026122807651177485,0.00026122807651177485
1308,Samoa,WSM,2012,134.0550621947686,134.0550621947686,189089.0,0.0007089521981435651,0.0007089521981435651
1309,Samoa,WSM,2013,82.22559313062003,82.22559313062003,190712.0,0.0004311505994935821,0.0004311505994935821
1310,Sao Tome and Principe,STP,2005,0.0624794914820983,0.0624794914820983,157472.0,3.9676572014134763e-07,3.9676572014134763e-07
1311,Sao Tome and Principe,STP,2006,0.25545638582088,0.25545638582088,161676.0,1.5800513732457507e-06,1.5800513732457507e-06
1312,Sao Tome and Principe,STP,2007,0.3903802741232599,0.3903802741232599,166297.0,2.347488373952987e-06,2.347488373952987e-06
1313,Sao Tome and Principe,STP,2008,2.82835816880784,2.82835816880784,171122.0,1.6528314119796636e-05,1.6528314119796636e-05
1314,Sao Tome and Principe,STP,2009,0.26112144529785,0.26112144529785,175877.0,1.484682165933294e-06,1.484682165933294e-06
1315,Sao Tome and Principe,STP,2010,0.3042035239696799,0.3042035239696799,180372.0,1.6865340738566958e-06,1.6865340738566958e-06
1316,Sao Tome and Principe,STP,2011,0.29676184768732,0.29676184768732,184521.0,1.6082822426028474e-06,1.6082822426028474e-06
1317,Sao Tome and Principe,STP,2012,0.426819273095823,0.426819273095823,188394.0,2.2655672319491226e-06,2.2655672319491226e-06
1318,Sao Tome and Principe,STP,2013,0.481548305675518,0.481548305675518,192076.0,2.507071709508309e-06,2.507071709508309e-06
1319,Saudi Arabia,SAU,2005,15754.187671831174,15754.187671831174,23816175.0,0.0006614910946796106,0.0006614910946796106
1320,Saudi Arabia,SAU,2006,17243.53194674547,17243.53194674547,24498313.0,0.0007038660966877788,0.0007038660966877788
1321,Saudi Arabia,SAU,2007,16386.579669160827,16386.579669160827,25184589.0,0.000650659006949084,0.000650659006949084
1322,Saudi Arabia,SAU,2008,14349.520722371171,14349.520722371171,25888535.0,0.0005542809093821327,0.0005542809093821327
1323,Saudi Arabia,SAU,2009,16793.645014751222,16793.645014751222,26630303.0,0.0006306216273525398,0.0006306216273525398
1324,Saudi Arabia,SAU,2010,17973.12028605069,17973.12028605069,27421468.0,0.0006554397556706551,0.0006554397556706551
1325,Saudi Arabia,SAU,2011,20077.278729711263,20077.278729711263,28267591.0,0.0007102578613689175,0.0007102578613689175
1326,Saudi Arabia,SAU,2012,28389.527422581887,28389.527422581887,29154906.0,0.000973747863312675,0.000973747863312675
1327,Saudi Arabia,SAU,2013,24167.08305661236,24167.08305661236,30052058.0,0.0008041739789205904,0.0008041739789205904
1328,Senegal,SEN,2005,2254.874682458149,2254.264489961218,11090123.0,0.00020332278392747754,0.00020326776267145258
1329,Senegal,SEN,2006,2192.622955408402,2191.124173037665,11382272.0,0.00019263491115028723,0.0001925032342433624
1330,Senegal,SEN,2007,2002.5697963339528,1989.6301544522144,11687078.0,0.00017134905716672318,0.00017024188205573833
1331,Senegal,SEN,2008,2050.255201048099,2046.098910699028,12004700.0,0.00017078770823494957,0.0001704414863094478
1332,Senegal,SEN,2009,2102.569191749561,2094.9849286618432,12335092.0,0.000170454277256267,0.00016983942468056526
1333,Senegal,SEN,2010,1724.4857211201506,1711.9619164526816,12678143.0,0.00013602037152603112,0.00013503254510165106
1334,Senegal,SEN,2011,1745.1029522916813,1712.936427378807,13033814.0,0.00013389042933186567,0.00013142250053428773
1335,Senegal,SEN,2012,2001.624823440071,1993.028525913708,13401990.0,0.00014935280681750032,0.00014871138733230723
1336,Senegal,SEN,2013,1231.2280699444611,1228.4202438469313,13782429.0,8.933316978773924e-05,8.912944473335806e-05
1337,Serbia,SRB,2006,1272.7979746681526,1272.7979746681526,9145913.0,0.00013916576449701115,0.00013916576449701115
1338,Serbia,SRB,2007,612.9686267899725,612.9686267899725,9101189.0,6.735038979961548e-05,6.735038979961548e-05
1339,Serbia,SRB,2008,647.755813502612,647.755813502612,9060105.0,7.149539806686699e-05,7.149539806686699e-05
1340,Serbia,SRB,2009,637.3385222326608,637.3385222326608,9023354.0,7.063210888464099e-05,7.063210888464099e-05
1341,Serbia,SRB,2010,550.2938760792364,550.2938760792364,8991258.0,6.120321272943524e-05,6.120321272943524e-05
1342,Serbia,SRB,2011,560.6263213217773,560.6263213217773,8963761.0,6.25436489573715e-05,6.25436489573715e-05
1343,Serbia,SRB,2012,757.2033699628038,757.2033699628038,8940116.0,8.469726455034854e-05,8.469726455034854e-05
1344,Serbia,SRB,2013,844.1549307887664,844.1549307887664,8918892.0,9.464795972288557e-05,9.464795972288557e-05
1345,Seychelles,SYC,2005,43.27100701397254,43.27100701397254,88652.0,0.0004880996143795125,0.0004880996143795125
1346,Seychelles,SYC,2006,72.16551869984474,72.16551869984474,89528.0,0.0008060664674721287,0.0008060664674721287
1347,Seychelles,SYC,2007,210.29806723926063,210.29806723926063,90082.0,0.0023345181860889037,0.0023345181860889037
1348,Seychelles,SYC,2008,108.21181117139928,108.21181117139928,90450.0,0.0011963715994626786,0.0011963715994626786
1349,Seychelles,SYC,2009,83.910254446642,83.910254446642,90788.0,0.0009242438917769089,0.0009242438917769089
1350,Seychelles,SYC,2010,65.0767821396496,65.0767821396496,91273.0,0.0007129905025544202,0.0007129905025544202
1351,Seychelles,SYC,2011,65.78694195480448,65.78694195480448,91882.0,0.0007159937958991367,0.0007159937958991367
1352,Seychelles,SYC,2012,39.51799910798534,39.51036899137391,92608.0,0.0004267233835952114,0.0004266409920457618
1353,Seychelles,SYC,2013,62.16737284132216,62.13320352276356,93397.0,0.0006656249434277563,0.000665259093148212
1354,Sierra Leone,SLE,2005,84.24272123355149,69.01461922401177,5645629.0,1.4921760043664132e-05,1.2224434022145587e-05
1355,Sierra Leone,SLE,2006,112.24847952872187,94.27444256240142,5829240.0,1.9256108777254304e-05,1.6172681612423134e-05
1356,Sierra Leone,SLE,2007,73.96422693955128,45.24410781908546,5989641.0,1.2348691171900166e-05,7.553726144703072e-06
1357,Sierra Leone,SLE,2008,155.1992158023977,46.94843820495953,6133599.0,2.5303123957467336e-05,7.65430511596202e-06
1358,Sierra Leone,SLE,2009,128.27085181352595,-203.81327583775047,6272735.0,2.0448951185332387e-05,-3.249193148407361e-05
1359,Sierra Leone,SLE,2010,161.07042095689576,-150.21835966348408,6415636.0,2.510591638255284e-05,-2.3414414356345042e-05
1360,Sierra Leone,SLE,2011,207.9982704401664,-234.12741881073453,6563238.0,3.1691410617772266e-05,-3.567254742411208e-05
1361,Sierra Leone,SLE,2012,294.3706801742519,-211.0670308163808,6712586.0,4.385354320588994e-05,-3.144347511024526e-05
1362,Sierra Leone,SLE,2013,387.5033002908749,10.621650348792173,6863975.0,5.6454649134193364e-05,1.547448868737455e-06
1363,Singapore,SGP,2005,5581.153781832036,5581.153781832036,4265693.0,0.001308381494362589,0.001308381494362589
1364,Singapore,SGP,2006,6103.890654562259,6103.890654562259,4402324.0,0.0013865155437360493,0.0013865155437360493
1365,Singapore,SGP,2007,5365.824190670586,5365.824190670586,4578629.0,0.0011719281450125324,0.0011719281450125324
1366,Singapore,SGP,2008,5185.671380147587,5185.671380147587,4775810.0,0.0010858202860138044,0.0010858202860138044
1367,Singapore,SGP,2009,5650.174364401574,5650.090042569794,4966614.0,0.0011376310630142738,0.0011376140852842186
1368,Singapore,SGP,2010,5771.909017567559,5771.761192039866,5131170.0,0.0011248719137287517,0.0011248431044069609
1369,Singapore,SGP,2011,13062.604094465652,13062.442691419055,5263640.0,0.0024816674572093935,0.0024816367934393413
1370,Singapore,SGP,2012,17529.755175619586,17529.597065873826,5369469.0,0.0032647092618692066,0.0032646798158018652
1371,Singapore,SGP,2013,11014.731547311496,11014.489397786492,5453732.0,0.002019668650258483,0.0020196242495572744
1372,Slovakia,SVK,2005,2291.17811960605,2291.17811960605,5398962.0,0.00042437381844992613,0.00042437381844992613
1373,Slovakia,SVK,2006,1351.479788987726,1351.479788987726,5398674.0,0.0002503355062720449,0.0002503355062720449
1374,Slovakia,SVK,2007,1984.6941956718383,1984.6941956718383,5398693.0,0.0003676249410129152,0.0003676249410129152
1375,Slovakia,SVK,2008,1528.4696365991597,1528.4696365991597,5399362.0,0.0002830833784804871,0.0002830833784804871
1376,Slovakia,SVK,2009,1421.826233688594,1421.826233688594,5401149.0,0.0002632451416705212,0.0002632451416705212
1377,Slovakia,SVK,2010,1702.1320784112895,1702.1320784112895,5404293.0,0.00031495925154526033,0.00031495925154526033
1378,Slovakia,SVK,2011,1197.9988528765632,1197.9988528765632,5408932.0,0.00022148528635164265,0.00022148528635164265
1379,Slovakia,SVK,2012,2558.400829977143,2558.400829977143,5414894.0,0.00047247477604864344,0.00047247477604864344
1380,Slovakia,SVK,2013,2321.7826461544387,2321.7826461544387,5421721.0,0.0004282372047832116,0.0004282372047832116
1381,Slovenia,SVN,2005,1437.0588185702495,1437.0588185702495,1994979.0,0.0007203378173756463,0.0007203378173756463
1382,Slovenia,SVN,2006,2667.6966904522674,2667.6966904522674,2002427.0,0.0013322316820799298,0.0013322316820799298
1383,Slovenia,SVN,2007,1878.484363941291,1878.484363941291,2012128.0,0.0009335809471073863,0.0009335809471073863
1384,Slovenia,SVN,2008,1907.497467180308,1907.497467180308,2023049.0,0.0009428824843987011,0.0009428824843987011
1385,Slovenia,SVN,2009,2119.631737643546,2119.631737643546,2033807.0,0.0010421990570607467,0.0010421990570607467
1386,Slovenia,SVN,2010,1774.6737359630658,1774.6737359630658,2043336.0,0.0008685178237759555,0.0008685178237759555
1387,Slovenia,SVN,2011,1974.695709366349,1974.695709366349,2051277.0,0.0009626665288824226,0.0009626665288824226
1388,Slovenia,SVN,2012,2369.077774936288,2369.077774936288,2057826.0,0.0011512527176429338,0.0011512527176429338
1389,Slovenia,SVN,2013,1254.484484766073,1254.484484766073,2063120.0,0.0006080521175530618,0.0006080521175530618
1390,Solomon Islands,SLB,2005,0.714697337117022,0.714697337117022,469918.0,1.5208979803221455e-06,1.5208979803221455e-06
1391,Solomon Islands,SLB,2006,0.4260032066026301,0.4260032066026301,481086.0,8.85503229365706e-07,8.85503229365706e-07
1392,Solomon Islands,SLB,2007,1.16685738355019,1.16685738355019,492133.0,2.371020402107134e-06,2.371020402107134e-06
1393,Solomon Islands,SLB,2008,0.5566629162432202,0.5566629162432202,503366.0,1.105881041316299e-06,1.105881041316299e-06
1394,Solomon Islands,SLB,2009,0.8551389073082502,0.8551389073082502,515182.0,1.6598773002710696e-06,1.6598773002710696e-06
1395,Solomon Islands,SLB,2010,0.0,0.0,527861.0,0.0,0.0
1396,Solomon Islands,SLB,2011,0.05708450711095,0.05708450711095,541522.0,1.0541493625549838e-07,1.0541493625549838e-07
1397,Solomon Islands,SLB,2012,0.0,0.0,556066.0,0.0,0.0
1398,Solomon Islands,SLB,2013,0.0,0.0,571329.0,0.0,0.0
1399,Somalia,SOM,2005,527.6729676748419,524.3616882051858,10446856.0,5.051021739697014e-05,5.0193253185952386e-05
1400,Somalia,SOM,2006,267.83330793975455,266.46791783785824,10763904.0,2.488254335413569e-05,2.4755694387264905e-05
1401,Somalia,SOM,2007,277.10917599506536,272.5448881937424,11080122.0,2.5009578052937084e-05,2.459764325643187e-05
1402,Somalia,SOM,2008,461.6411178756189,461.236007482752,11397188.0,4.0504826091806056e-05,4.046928132472255e-05
1403,Somalia,SOM,2009,552.9282895896338,552.923850946014,11717691.0,4.718747828301956e-05,4.718709948453275e-05
1404,Somalia,SOM,2010,517.8290455005981,517.8057531022719,12043886.0,4.2995179919554045e-05,4.299324595917562e-05
1405,Somalia,SOM,2011,287.93380360567465,287.7587220489048,12376305.0,2.326492467708857e-05,2.3250778164315184e-05
1406,Somalia,SOM,2012,300.0656591551174,300.0654519604569,12715487.0,2.359844016631981e-05,2.359842387165013e-05
1407,Somalia,SOM,2013,499.96379912107307,499.9572643562258,13063711.0,3.827119255172386e-05,3.8270692329019354e-05
1408,South Africa,ZAF,2005,13989.53839151664,11816.606809694524,47880595.0,0.0002921755335646234,0.0002467932324085472
1409,South Africa,ZAF,2006,15228.336744383509,13714.51590914742,48489464.0,0.00031405454893012447,0.0002828349661515627
1410,South Africa,ZAF,2007,21838.303756680973,20053.444349531608,49119766.0,0.00044459299249676744,0.00040825610507858707
1411,South Africa,ZAF,2008,12843.641752700038,11827.530615306736,49779472.0,0.00025801080719980394,0.00023759855498882624
1412,South Africa,ZAF,2009,15472.44851705421,14481.15930969701,50477013.0,0.00030652464552635494,0.00028688621709246166
1413,South Africa,ZAF,2010,15437.207163947976,14567.317472231967,51216967.0,0.0003014080697896066,0.00028442366515440027
1414,South Africa,ZAF,2011,15955.918385531786,15192.243734089056,52003759.0,0.0003068224046175544,0.00029213741518356503
1415,South Africa,ZAF,2012,20441.53617937932,17497.363980331633,52832659.0,0.00038691098586159214,0.00033118461783897024
1416,South Africa,ZAF,2013,16637.50874836147,12726.35736225501,53687125.0,0.0003098975545507693,0.00023704672884336813
1417,South Korea,KOR,2005,25909.183367844875,25909.183367844875,48701069.0,0.0005320044077029371,0.0005320044077029371
1418,South Korea,KOR,2006,24398.53753162641,24398.53753162641,48880449.0,0.0004991471647821077,0.0004991471647821077
1419,South Korea,KOR,2007,23710.311410790764,23710.311410790764,49034813.0,0.00048354036571508416,0.00048354036571508416
1420,South Korea,KOR,2008,20995.02438505717,20995.02438505717,49182458.0,0.00042688033983696324,0.00042688033983696324
1421,South Korea,KOR,2009,23397.470675357832,23397.470675357832,49347450.0,0.000474137380459534,0.000474137380459534
1422,South Korea,KOR,2010,26943.643560197484,26943.643560197484,49545638.0,0.0005438146454022347,0.0005438146454022347
1423,South Korea,KOR,2011,29543.74633971156,29543.74633971156,49786153.0,0.0005934129182407719,0.0005934129182407719
1424,South Korea,KOR,2012,37902.58039969637,37902.58039969637,50060639.0,0.0007571333717832961,0.0007571333717832961
1425,South Korea,KOR,2013,40224.71328877312,40224.71328877312,50345720.0,0.0007989698685165913,0.0007989698685165913
1426,Spain,ESP,2005,35926.73965684824,31181.35621153871,44019118.0,0.0008161621879122667,0.0007083594044646399
1427,Spain,ESP,2006,36323.49563904252,29325.269606875,44728561.0,0.0008120872844320326,0.0006556273877640508
1428,Spain,ESP,2007,36464.25311413256,25154.72822409508,45429071.0,0.0008026634115879799,0.0005537143434893282
1429,Spain,ESP,2008,30284.0536606151,19293.137214623275,46068811.0,0.0006573656450698305,0.0004187895627396
1430,Spain,ESP,2009,31488.647259952035,13997.926599940962,46583566.0,0.0006759604290481333,0.00030049066230655166
1431,Spain,ESP,2010,29575.32033767503,12423.833337622937,46931011.0,0.0006301871557311013,0.0002647254570676719
1432,Spain,ESP,2011,27031.191073807426,13826.485599620442,47084242.0,0.0005741027130437275,0.00029365420387611723
1433,Spain,ESP,2012,28904.02911850319,19618.51724604096,47063059.0,0.0006141553424842866,0.0004168559728776015
1434,Spain,ESP,2013,27695.32178247189,20001.46088458985,46930554.0,0.0005901341327117487,0.00042619272903937703
1435,Sri Lanka,LKA,2005,2222.134897978045,1984.2553035944425,19544988.0,0.00011369333652075126,0.00010152246210611347
1436,Sri Lanka,LKA,2006,6835.281433958982,6608.225289575294,19695977.0,0.00034703947074872103,0.0003355114239611111
1437,Sri Lanka,LKA,2007,4558.871377499246,3978.9122764717495,19842044.0,0.00022975815281425874,0.0002005293545600317
1438,Sri Lanka,LKA,2008,2002.221960214465,1267.2611700076031,19983984.0,0.00010019133122877125,6.341384030369536e-05
1439,Sri Lanka,LKA,2009,1883.390575940365,972.91987617413,20123508.0,9.359156345605175e-05,4.8347429095072784e-05
1440,Sri Lanka,LKA,2010,1992.6565906644064,1124.502428683454,20261738.0,9.834578803972326e-05,5.5498814005168456e-05
1441,Sri Lanka,LKA,2011,2663.151259645781,1534.5662454753765,20398496.0,0.00013055625569874274,7.522938188557512e-05
1442,Sri Lanka,LKA,2012,1764.829353994004,848.161590843758,20532599.0,8.595255544580615e-05,4.130804828184478e-05
1443,Sri Lanka,LKA,2013,2090.320310089888,1244.1049917341788,20663053.0,0.0001011622198370148,6.0209156494646695e-05
1444,Sudan,SDN,2005,815.4210894311841,815.4210894311841,30949514.0,2.634681402206135e-05,2.634681402206135e-05
1445,Sudan,SDN,2006,1058.1189628258653,1058.1189628258653,31661824.0,3.341939374136706e-05,3.341939374136706e-05
1446,Sudan,SDN,2007,1533.014398861234,1533.014398861234,32360619.0,4.737283915555614e-05,4.737283915555614e-05
1447,Sudan,SDN,2008,1086.2299154118718,1086.2299154118718,33060843.0,3.285548149549217e-05,3.285548149549217e-05
1448,Sudan,SDN,2009,1526.4914399047586,1526.4914399047586,33783779.0,4.5184153019256926e-05,4.5184153019256926e-05
1449,Sudan,SDN,2010,1913.3867047466151,1913.3867047466151,34545014.0,5.538821621975939e-05,5.538821621975939e-05
1450,Sudan,SDN,2011,1430.3378917594048,1430.3378917594048,35349676.0,4.046254601483207e-05,4.046254601483207e-05
1451,Suriname,SUR,2005,115.9864803123081,115.9864803123081,499461.0,0.0002322232973391478,0.0002322232973391478
1452,Suriname,SUR,2006,123.02830852182176,123.02830852182176,505292.0,0.0002434796286539699,0.0002434796286539699
1453,Suriname,SUR,2007,107.14949131459866,47.07043250157494,511181.0,0.000209611646979443,9.208173328346504e-05
1454,Suriname,SUR,2008,69.81697337672176,-70.22890207839487,517121.0,0.00013501090339924652,-0.00013580748428007153
1455,Suriname,SUR,2009,112.58404763307362,-141.75282094613135,523113.0,0.00021521936490409075,-0.00027097935043887526
1456,Suriname,SUR,2010,82.41041321013608,-452.60769429243055,529126.0,0.00015574818324961556,-0.0008553873638649973
1457,Suriname,SUR,2011,71.13701957028525,-346.1053788621289,535177.0,0.0001329224155191371,-0.0006467119828806711
1458,Suriname,SUR,2012,131.9530443001322,-398.0796892414824,541247.0,0.00024379450472729124,-0.00073548618143192
1459,Suriname,SUR,2013,97.23755432801954,-360.2211658066997,547295.0,0.0001776693635571667,-0.0006581846459527306
1460,Sweden,SWE,2005,5871.349949343651,5871.349949343651,9038627.0,0.000649584273069754,0.000649584273069754
1461,Sweden,SWE,2006,5429.303315089049,5429.303315089049,9096170.0,0.0005968779513893264,0.0005968779513893264
1462,Sweden,SWE,2007,5164.920931122998,5164.920931122998,9162941.0,0.000563675017783373,0.000563675017783373
1463,Sweden,SWE,2008,4628.141014982086,4628.141014982086,9236433.0,0.0005010744965055326,0.0005010744965055326
1464,Sweden,SWE,2009,4852.419807211831,4852.419807211831,9313085.0,0.0005210324835660612,0.0005210324835660612
1465,Sweden,SWE,2010,4140.612411936698,4140.612411936698,9390157.0,0.0004409524155918477,0.0004409524155918477
1466,Sweden,SWE,2011,4393.097604557913,4393.097604557913,9466705.0,0.0004640577270082793,0.0004640577270082793
1467,Sweden,SWE,2012,4314.559855741674,4314.559855741674,9542817.0,0.0004521264376904298,0.0004521264376904298
1468,Sweden,SWE,2013,3733.7887135173646,3733.7887135173646,9618016.0,0.0003882077877097901,0.0003882077877097901
1469,Switzerland,CHE,2005,3935.277157296057,3935.277157296057,7386818.0,0.0005327432132883276,0.0005327432132883276
1470,Switzerland,CHE,2006,4696.528989983445,4696.528989983445,7457961.0,0.0006297336483770088,0.0006297336483770088
1471,Switzerland,CHE,2007,3417.249623294634,3417.249623294634,7536986.0,0.0004533973690935122,0.0004533973690935122
1472,Switzerland,CHE,2008,4010.339334630877,4010.339334630877,7622826.0,0.0005260961400182658,0.0005260961400182658
1473,Switzerland,CHE,2009,5320.452373303505,5320.452373303505,7713902.0,0.0006897225779253489,0.0006897225779253489
1474,Switzerland,CHE,2010,3037.340933166646,3037.340933166646,7808674.0,0.0003889701290086699,0.0003889701290086699
1475,Switzerland,CHE,2011,3605.7770671625312,3605.7770671625312,7906988.0,0.0004560240975656636,0.0004560240975656636
1476,Switzerland,CHE,2012,3376.092229372378,3376.092229372378,8008006.0,0.00042158962285647364,0.00042158962285647364
1477,Switzerland,CHE,2013,4301.132756638735,4301.132756638735,8108876.0,0.0005304228054096197,0.0005304228054096197
1478,Syria,SYR,2005,3215.1567719663094,3182.310894647096,18361178.0,0.00017510623621024257,0.00017331735984734182
1479,Syria,SYR,2006,2156.000072732664,2102.1382009233607,19059257.0,0.00011312088780442302,0.00011029486621243214
1480,Syria,SYR,2007,2518.1124255892,2432.523234888873,19878257.0,0.00012667672148464527,0.00012237105269787351
1481,Syria,SYR,2008,2461.9563571488607,2395.1855355622984,20664037.0,0.00011914208037610756,0.00011591082301886598
1482,Syria,SYR,2009,5528.15121054667,5467.586183955836,21205873.0,0.0002606896311482517,0.00025783358147791585
1483,Syria,SYR,2010,3575.1188451965145,3491.169578519997,21362541.0,0.00016735456915900195,0.00016342482752964625
1484,Syria,SYR,2011,4126.714208215374,4103.215303378112,21081814.0,0.0001957475864370767,0.00019463293355012582
1485,Syria,SYR,2012,2143.80827338939,2095.932587183178,20438861.0,0.00010488883276760822,0.00010254644753360659
1486,Syria,SYR,2013,1143.4832777711565,1063.0851907525696,19578466.0,5.840515175045668e-05,5.429869688220566e-05
1487,Taiwan,TWN,2005,7238.779334400553,7238.779334400553,22705719.0,0.0003188086373481744,0.0003188086373481744
1488,Taiwan,TWN,2006,6473.341297997468,6473.341297997468,22823846.0,0.00028362184436389327,0.00028362184436389327
1489,Taiwan,TWN,2007,3829.931264837589,3829.931264837589,22927222.0,0.00016704733198106552,0.00016704733198106552
1490,Taiwan,TWN,2008,4373.389054466928,4373.389054466928,23019042.0,0.00018999005494959036,0.00018999005494959036
1491,Taiwan,TWN,2009,7306.086303692723,7306.086303692723,23104542.0,0.0003162186163955435,0.0003162186163955435
1492,Taiwan,TWN,2010,8370.734106422378,8370.734106422378,23187556.0,0.00036100113812867463,0.00036100113812867463
1493,Taiwan,TWN,2011,8243.74666056875,8243.74666056875,23268760.0,0.00035428388365210477,0.00035428388365210477
1494,Taiwan,TWN,2012,12868.223758684017,12868.223758684017,23346898.0,0.0005511748823627026,0.0005511748823627026
1495,Taiwan,TWN,2013,13042.675089979024,13042.675089979024,23421582.0,0.0005568656758531095,0.0005568656758531095
1496,Tajikistan,TJK,2005,124.23564378870556,124.23564378870556,6789318.0,1.8298692709445272e-05,1.8298692709445272e-05
1497,Tajikistan,TJK,2006,78.7997598427767,78.7997598427767,6922590.0,1.1382988136344445e-05,1.1382988136344445e-05
1498,Tajikistan,TJK,2007,111.83489989558362,111.83489989558362,7062667.0,1.583465564716326e-05,1.583465564716326e-05
1499,Tajikistan,TJK,2008,132.6428592425205,132.6428592425205,7209924.0,1.839726178008541e-05,1.839726178008541e-05
1500,Tajikistan,TJK,2009,92.51576870417466,92.51576870417466,7364752.0,1.2561966608539521e-05,1.2561966608539521e-05
1501,Tajikistan,TJK,2010,110.45092562937812,110.45092562937812,7527397.0,1.4673189899427134e-05,1.4673189899427134e-05
1502,Tajikistan,TJK,2011,103.00424710244216,103.00424710244216,7697507.0,1.3381507428631395e-05,1.3381507428631395e-05
1503,Tajikistan,TJK,2012,104.33288132203889,104.33288132203889,7874838.0,1.3248892399061275e-05,1.3248892399061275e-05
1504,Tajikistan,TJK,2013,102.27871508947536,102.27871508947536,8059782.0,1.2690010113111665e-05,1.2690010113111665e-05
1505,Tanzania,TZA,2005,2786.908227479304,-6028.048056935106,38450323.0,7.248074944596184e-05,-0.00015677496537376567
1506,Tanzania,TZA,2006,4134.528286358749,-6078.42027772154,39548666.0,0.00010454280016319005,-0.00015369469801387333
1507,Tanzania,TZA,2007,3348.2582569183432,-8824.963934231273,40681416.0,8.23043685824098e-05,-0.000216928632332544
1508,Tanzania,TZA,2008,1741.1679997358003,-10674.700148376069,41853944.0,4.1601049586528816e-05,-0.00025504645747067634
1509,Tanzania,TZA,2009,2828.203446542786,-16597.681477244478,43073830.0,6.56594374482786e-05,-0.0003853309881485923
1510,Tanzania,TZA,2010,2936.921910839912,-11577.839522293883,44346532.0,6.622664227362609e-05,-0.0002610765487207406
1511,Tanzania,TZA,2011,4640.992124682089,-8665.351027299388,45673520.0,0.00010161231550977654,-0.0001897237398672007
1512,Tanzania,TZA,2012,5283.41983271073,-10319.703471996268,47053033.0,0.00011228648815711263,-0.00021932068591617182
1513,Tanzania,TZA,2013,2938.856807311997,-8775.253480564657,48483132.0,6.0616067611143535e-05,-0.00018099601074791655
1514,Thailand,THA,2005,18616.02702641894,4431.937768672011,65416189.0,0.0002845782872863312,6.774986186786288e-05
1515,Thailand,THA,2006,20906.25793885286,1180.0860515793756,65812539.0,0.000317663750046976,1.7931021496973027e-05
1516,Thailand,THA,2007,11183.291009145993,-13359.097116794072,66182064.0,0.00016897767058377013,-0.00020185373965964662
1517,Thailand,THA,2008,12684.217953109895,-11302.607681162626,66530979.0,0.0001906513047569899,-0.00016988488447107665
1518,Thailand,THA,2009,12816.564060847246,-16650.965575948314,66866834.0,0.0001916729609307844,-0.0002490168081824887
1519,Thailand,THA,2010,13658.792194106005,-27301.989984007872,67195032.0,0.00020327086374638537,-0.00040630965074929754
1520,Thailand,THA,2011,12733.234476073543,-38037.64866887033,67518379.0,0.00018858916142038218,-0.0005633673265300153
1521,Thailand,THA,2012,16902.181076329383,-35663.398360432766,67835969.0,0.00024916252138049925,-0.0005257299171245386
1522,Thailand,THA,2013,13620.64703896075,-44734.72953877921,68144519.0,0.0001998788345539683,-0.0006564684907201298
1523,Timor,TLS,2005,34.53831609143208,24.85617715447438,995130.0,3.4707340841329354e-05,2.4977819133655282e-05
1524,Timor,TLS,2006,4.866483842710068,-6.325990387299612,1016437.0,4.787786987988501e-06,-6.223691568980283e-06
1525,Timor,TLS,2007,19.99366866265143,14.92877291495472,1036387.0,1.9291701519462738e-05,1.4404631585454778e-05
1526,Timor,TLS,2008,50.40438904547045,36.53350043474149,1055428.0,4.775729755650831e-05,3.461486755585553e-05
1527,Timor,TLS,2009,129.54322724712696,129.54322724712696,1074286.0,0.0001205854188243419,0.0001205854188243419
1528,Timor,TLS,2010,141.5093054511756,141.3677042684418,1093517.0,0.00012940750390819312,0.0001292780123842993
1529,Timor,TLS,2011,229.447874830534,217.50527257526352,1113154.0,0.0002061241075633147,0.00019539549116767628
1530,Timor,TLS,2012,198.66552312198485,189.9623364037189,1133002.0,0.00017534437107964932,0.000167662842963842
1531,Timor,TLS,2013,223.2450256923288,216.4502594862182,1153288.0,0.0001935726598146593,0.00018768101244981148
1532,Togo,TGO,2005,195.8443577682065,-316.0927417967323,5611643.0,3.489964663971078e-05,-5.632802047399172e-05
